arcog	Pathway	GeneID	Gene	COG	PFAM	CD	TIGR	NIOZ132_cc_b51_2	NIOZ134_mx_b281_2	SRR2090153_bin1042	SRR2090153_bin461	SRR2090159_bin1129	SRR2090159_bin1288	GCA_002494525	GCA_002495465	GCA_002501985	SRR4028224_bin17	SRR5007147_bin71	U_76725	NIOZ124_cc_b247_2	NIOZ125_mb_b254_2	NIOZ129_mb_b262_2	NIOZ126_mb_b401_2	NIOZ122_mb_b319_2	NIOZ134_mb_b41_2	NIOZ132_mb_b282_2	NIOZ127_mb_b161_2	NIOZ123_bs_b5_2	NIOZ121_cc_b94_2	NIOZ136_cc_b15_2	GCA_002502135	NIOZ134_mb_b293_2	NIOZ132_mb_b260_2	NIOZ126_mb_b137_2	NIOZ129_mb_b254_2	NIOZ127_mb_b282_2	NIOZ122_mb_b305_2	NIOZ136_mb_b335_2	NIOZ132_mb_b198_2	NIOZ136_mb_b104_2	NIOZ125_mb_b178_2	NIOZ121_mb_b48_2	NIOZ134_cc_b149_2	NIOZ134_mb_b361_2	NIOZ136_mb_b226_2	NIOZ123_bs_b392_2	NIOZ124_mb_b130_2	NIOZ132_cc_b149_2	NIOZ125_cc_b75_2	NIOZ132_mx_b314_2	NIOZ120_mb_b229_2	NIOZ126_mb_b304_2	NIOZ119_mb_b5_2
5381	arCOG08238	X	-	Uncharacterized plasmid-associated protein	SC.00695																																																	
5382	arCOG04551	S	-	Uncharacterized protein																																																		
5383	arCOG04552	I	FabG	Short-chain alcohol dehydrogenase	COG01028	pfam00106	cd05233	TIGR01830																																														
5384	arCOG04553	E	GltB	Glutamate synthase	COG00069	"pfam00310,pfam04898,pfam01645,pfam01493"	"cd00713,cd02808,cd00982"	"TIGR02151,TIGR03122"																																														
5385	arCOG04554	K	tfx	Transcriptional regulator	COG01356	"pfam04545,pfam14601"	cd06171	TIGR00721																																														
5386	arCOG04555	S	-	Uncharacterized membrane protein related to bactofilin		"pfam04519,pfam04519"																																																
5387	arCOG08244	S	-	Uncharacterized protein	SC.00153																																																	
5388	arCOG08246	S	-	Uncharacterized membrane protein																																																		
5389	arCOG08247	R	-	"Cupin superfamily protein, DUF985"	COG03542	pfam06172																																																
5390	arCOG04559	P	EmrE	Membrane transporter of cations and cationic drugs	COG02076	pfam00893																																																
5391	arCOG05721	E	DmpA	L-aminopeptidase/D-esterase	COG03191	pfam03576	cd02253																																															
5392	arCOG04561	R	-	Flavin-binding protein dodecin	COG03360	pfam07311																																																
5393	arCOG04562	S	-	Uncharacterized membrane protein																																																		
5394	arCOG04563	S	-	Zn finger protein																																																		
5395	arCOG04564	S	-	"Predicted membrane protein, DoxD family"	COG02259																																																	
5396	arCOG04565	S	-	"Predicted membrane protein, DUF368 family"	COG02035	pfam04018																																																
5397	arCOG08255	S	-	"Uncharacterized protein, DUF4186 family"		pfam13811																																																
5398	arCOG08256	S	-	Uncharacterized protein	SC.00182																																																	
5399	arCOG04568	S	-	Uncharacterized protein																																																		
5400	arCOG04569	S	-	Uncharacterized protein																																																		
5401	arCOG08261	S	-	Uncharacterized protein	SC.00788																																																	
5402	arCOG04571	S	-	Uncharacterized protein																																																		
5403	arCOG08263	S	-	Uncharacterized protein																																																		
5404	arCOG08265	S	-	Uncharacterized protein																																																		
5405	arCOG08266	E	HutG	N-formylglutamate amidohydrolase	COG03741	pfam05013		TIGR02017																																														
5406	arCOG04575	S	-	Uncharacterized protein	SC.00021																																																	
5407	arCOG04576	S	-	Zn finger domain containing protein																																																		
5408	arCOG04577	S	-	Uncharacterized protein																																																		
5409	arCOG04578	S	-	Uncharacterized protein																																																		
5410	arCOG08271	N	-	Predicted pilin/flagellin																																																		
5411	arCOG04580	J	Rsm22	Ribosomal protein RSM22 (predicted mitochondrial rRNA methylase)	COG05459	pfam08242																																																
5412	arCOG04581	S	-	Uncharacterized membrane protein	SC.00500																																																	
5413	arCOG08274	S	-	Uncharacterized protein																																																		
5414	arCOG08275	K	Hfq	RNA-binding protein Hfq	COG01923		cd01716																																															
5415	arCOG04584	S	-	Uncharacterized membrane protein																																																		
5416	arCOG04585	E	GlpB	Anaerobic glycerol-3-phosphate dehydrogenase	COG03075	pfam00890		TIGR03378																																														
5417	arCOG08278	S	-	HEAT repeats containing protein																																																		
5418	arCOG04587	S	-	Uncharacterized protein																																																		
5419	arCOG04588	S	-	Uncharacterized protein																																																		
5420	arCOG04589	R	CinA	Uncharacterized protein (competence- and mitomycin-induced)	COG01546	pfam02464		TIGR00199																																														
5421	arCOG04590	R	-	Membrane assocaited metal-dependent hydrolase	SC.00501	pfam04307																																																
5422	arCOG04591	S	-	Uncharacterized membrane protein																																																		
5423	arCOG04592	S	-	Uncharacterized membrane protein																																																		
5424	arCOG04593	S	-	Uncharacterized membrane protein																																																		
5425	arCOG04594	C	QcrB	Cytochrome b subunit of the bc complex	COG01290																																																	
5426	arCOG04595	C	QcrA	Rieske Fe-S protein	COG00723			TIGR01416																																														
5427	arCOG04596	S	-	Uncharacterized membrane protein																																																		
5428	arCOG04597	S	-	Uncharacterized membrane protein																																																		
5429	arCOG04598	S	-	Uncharacterized membrane protein																																																		
5430	arCOG04599	S	-	Uncharacterized membrane protein																																																		
5431	arCOG04600	S	-	Zn finger domain containing protein																																																		
5432	arCOG04602	S	-	Uncharacterized protein																																																		
5433	arCOG08294	S	-	Uncharacterized protein																																																		
5434	arCOG08295	S	-	Uncharacterized protein																																																		
5435	arCOG08296	S	-	Uncharacterized protein																																																		
5436	arCOG04606	S	-	Uncharacterized protein																																																		
5437	arCOG04607	E	-	"Peptidase MA (zincin) superfamily, DUF2342 family"	COG05282	pfam10103		TIGR03883																																														
5438	arCOG04608	S	-	Uncharacterized protein																																																		
5439	arCOG08300	X	-	Bacteriophage HK97-gp10-like protein	SC.00790			TIGR01725																																														
5440	arCOG08301	X	-	Predicted phage protein																																																		
5441	arCOG04611	H	MenD	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase"	COG01165	"pfam02776,pfam00384,pfam02775"	"cd07037,cd02009"	TIGR00173																																														
5442	arCOG04612	S	-	"Uncharacterized protein, DUF2100 family"	COG04044	pfam09883																																																
5443	arCOG04613	K	-	"Cyclin domain containing protein, homolog of TFIIB"	COG01405																																																	
